controller,minute,zone_c,setpoint_c,outdoor_c,internal_load_w,command_pct,kp,ki,inference_us,fallback_active
Bayesian Auto-tune,55.0,23.596594704583534,24.5,33.91274045986176,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,56.0,23.617654620887123,24.5,33.93019037425087,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,57.0,23.643692158334595,24.5,33.94764161771462,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,58.0,23.673840772741524,24.5,33.965093858006504,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,59.0,23.70737853568786,24.5,33.98254676286101,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,60.0,23.74370403080927,24.5,34.0,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,61.0,23.78231626737875,24.5,34.01745323713899,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,62.0,23.82279794163011,24.5,34.034906141993496,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,63.0,23.864801487866316,24.5,34.05235838228538,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,64.0,23.90803745438852,24.5,34.06980962574913,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,65.0,23.952264816775653,24.5,34.08725954013824,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,66.0,23.997282905622786,24.5,34.10470779323149,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,67.0,24.042924679661766,24.5,34.12215405283929,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,68.0,24.089051120033727,24.5,34.13959798681,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
Bayesian Auto-tune,69.0,24.135546558854806,24.5,34.157039263036275,550.0,0.0,0.8710247817983165,0.007042443140113135,0.0,0
