fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
2.0,90.0,1.3618819143070766,0.009374717503696317,0.8300000000000001,70.61938942078903,11.28493029346328,0.49433134045982435,3.0,2.0,0.6817720944488617,0.009881271978480169,38.87692890253356,0.0
2.0,100.0,1.0315055401724962,-0.03303763741345804,0.76,83.05567386094872,11.319155039659915,0.49433134045982435,3.0,1.0,0.6817720944488617,0.009881271978480169,23.49890639795844,0.0
2.0,110.0,0.7433406648231333,-0.028816487534936285,0.63,92.33708425842497,11.351240580999136,0.49433134045982435,2.0,1.0,0.6817720944488617,0.009881271978480169,14.3177091435349,0.0
2.0,120.0,0.498556646162875,-0.024478401866025835,0.54,98.55410092705151,11.381125840829366,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,10.678746427769818,0.0
2.0,130.0,0.4706012999686138,-0.002795534619426121,0.52,103.19025442845114,11.408753930859962,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,11.6663185579542,0.0
2.0,140.0,0.5191312393142127,0.00485299393455989,0.5700000000000001,108.03200765401895,11.434072259451273,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,14.848672130971925,0.0
2.0,150.0,0.6084553140799471,0.008932407476573445,0.61,113.34892137914144,11.457032631725813,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,17.238245412062344,0.0
2.0,160.0,0.6599985287033654,0.005154321462341826,0.65,119.51536474791044,11.477591341309985,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,16.43043104734753,0.0
2.0,170.0,0.6214544690724892,-0.003854405963087615,0.66,125.9432384272877,11.495709253531619,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,13.793805881297978,0.0
2.0,180.0,0.5113684092703359,-0.011008605980215335,0.64,131.5866393427752,11.511351879915036,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,10.714754184133085,0.0
2.0,190.0,0.3902715549908038,-0.01210968542795321,0.61,136.2300832862053,11.52448944383185,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,9.45776734950539,0.0
2.0,200.0,0.33805443728667584,-0.005221711770412796,0.58,139.89366875110727,11.535096937182455,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,9.330885248592166,0.0
2.0,210.0,0.3498652189787208,0.0011810781692044969,0.59,143.25297363679732,11.543154168000374,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,9.457469114598533,0.0
2.0,220.0,0.3328423673118195,-0.0017022851666901317,0.62,146.533666570824,11.548645798888796,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,9.281079665227727,0.0
2.0,230.0,0.3592968579200466,0.0026454490608227134,0.64,150.12782214807766,11.551561376216195,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,8.334055110816704,0.0
2.0,240.0,0.35895910830087985,-3.377496191667717e-05,0.64,153.87715555389417,11.551895350015432,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,6.886097735834085,0.0
2.0,250.0,0.3227844727474576,-0.003617463555342226,0.62,157.09574619185128,11.549647084548386,0.49433134045982435,2.0,2.0,0.42828253567762714,0.003691822183313399,6.26170461185101,0.0
2.0,260.0,0.27578034539939367,-0.004700412734806392,0.62,160.14806283365755,11.544820859516168,0.49433134045982435,2.0,2.0,0.45082372176592334,0.0030765184860944996,7.72900438491782,0.0
2.0,270.0,0.26838712595998615,-0.0007393219439407517,0.62,162.69616650604468,11.537425861912421,0.49433134045982435,2.0,2.0,0.45082372176592334,0.0030765184860944996,15.936456884798694,0.0
2.0,280.0,0.09199034340181811,-0.017639678255816804,0.58,164.8224190267336,11.52747616853539,0.20214586509373514,2.0,2.0,0.45082372176592334,0.0030765184860944996,28.672781381513666,0.0
2.0,290.0,-0.4389243137908245,-0.053091465719264264,0.34,163.46297463518908,11.514990719191925,0.20214586509373514,1.0,1.0,0.45082372176592334,0.0030765184860944996,36.54146945776382,0.0
2.0,300.0,-0.7238744157734729,-0.028495010198264836,0.25,157.514390151525,11.499993280644471,0.20214586509373514,1.0,1.0,0.45082372176592334,0.0030765184860944996,30.032134371341126,0.0
2.0,0.0,0.15030953120581358,0.0,0.0,0.0,10.892631736577638,0.20214586509373514,2.0,2.0,0.6817720944488617,0.009881271978480169,29.55253167845572,1.0
2.0,10.0,0.6034288200944147,0.04531192888886011,0.39,3.2172881295014086,10.942733257693757,0.20214586509373514,2.0,3.0,0.6817720944488617,0.009881271978480169,28.652718137496745,1.0
2.0,20.0,0.8760114819791589,0.027258266188474423,0.7000000000000001,10.772788992961406,10.991412114208845,0.20214586509373514,3.0,3.0,0.6817720944488617,0.009881271978480169,19.633216507851863,1.0
2.0,30.0,0.6304246125961797,-0.024558686938297925,0.65,18.929516818101398,11.0385756431528,0.20214586509373514,2.0,2.0,0.45082372176592334,0.0030765184860944996,8.017149626041466,1.0
2.0,40.0,0.06859648218626901,-0.05618281304099106,0.31,22.87058907639445,11.084134066067673,0.20214586509373514,2.0,1.0,0.6817720944488617,0.009881271978480169,12.841167169117586,1.0
2.0,50.0,-0.3650653988158261,-0.043366188100209514,0.0,21.596002868221806,11.128000659906075,0.20214586509373514,2.0,1.0,0.6817720944488617,0.009881271978480169,35.081177943093095,1.0
2.0,60.0,-0.09716385949613127,0.026790153931969485,0.0,20.93526683135535,11.170091922113418,0.49433134045982435,2.0,3.0,0.6817720944488617,0.009881271978480169,60.05362945335797,1.0
2.0,70.0,0.8118357487856436,0.09089996082817749,0.6,24.04150048189349,11.210327729579785,0.49433134045982435,3.0,3.0,0.6817720944488617,0.009881271978480169,73.61128809200466,1.0
2.0,80.0,1.398375883982517,0.058654013519687354,1.0,26.797706115089166,11.248631491158807,0.49433134045982435,3.0,3.0,0.6817720944488617,0.009881271978480169,54.367139029256414,1.0
2.0,90.0,1.3833491150701285,-0.0015026768912388632,1.0,26.797706115089166,11.28493029346328,0.49433134045982435,3.0,2.0,0.6817720944488617,0.009881271978480169,27.05016847096774,1.0
2.0,100.0,0.7691792444410268,-0.06141698706291017,0.88,30.566415540388963,11.319155039659915,0.49433134045982435,3.0,1.0,0.6817720944488617,0.009881271978480169,8.290670014814921,1.0
2.0,110.0,0.14070766785712863,-0.06284715765838982,0.5,35.305866422722104,11.351240580999136,0.49433134045982435,2.0,1.0,0.6817720944488617,0.009881271978480169,6.678032702474148,1.0
2.0,120.0,-0.1321848792617999,-0.027289254711892853,0.26,34.93375834723673,11.381125840829366,0.49433134045982435,2.0,1.0,0.6817720944488617,0.009881271978480169,16.65295935933281,1.0
2.0,130.0,0.050216711543406234,0.018240159080520613,0.33,33.892805929796964,11.408753930859962,0.49433134045982435,2.0,2.0,0.6817720944488617,0.009881271978480169,26.65873578994341,1.0
2.0,140.0,0.5573635729723421,0.05071468614289358,0.7000000000000001,36.70248215200374,11.434072259451273,0.49433134045982435,2.0,3.0,0.6817720944488617,0.009881271978480169,24.754679476396692,1.0
2.0,150.0,0.7967858394702994,0.023942226649795728,0.98,43.58100190759281,11.457032631725813,0.49433134045982435,3.0,2.0,0.6817720944488617,0.009881271978480169,17.506648679631287,1.0
2.0,160.0,0.6040015042783651,-0.01927843351919343,0.93,49.51791950542458,11.477591341309985,0.49433134045982435,2.0,2.0,0.3832001635010348,0.003537996259008674,7.319954224907113,1.0
2.0,170.0,0.009379472930639565,-0.05946220313477255,0.6,53.03057466109951,11.495709253531619,0.49433134045982435,2.0,1.0,0.6817720944488617,0.009881271978480169,8.77028445736428,1.0
2.0,180.0,-0.3437418033497117,-0.03531212762803513,0.29,51.44786367328605,11.511351879915036,0.49433134045982435,2.0,1.0,0.6817720944488617,0.009881271978480169,11.997310597454836,1.0
