fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,0.0,1.3848566521497467,0.0,0.0,0.0,3.7311010671653797,0.09467336190329344,3.0,2.0,0.439863329019887,0.004661669837190028,86.28143190933547,2.0
1.0,10.0,1.8498591391386974,0.04650024869889506,0.75,15.620283428330868,3.825178576229611,0.09467336190329344,3.0,3.0,0.2912444989388093,2.789561267327242e-05,64.92067094292698,2.0
1.0,20.0,1.6386045145916128,-0.021125462454708456,0.9400000000000001,34.62359846850774,3.919928675558811,0.09467336190329344,3.0,2.0,0.2912444989388093,2.789561267327242e-05,132.26749141937228,2.0
1.0,30.0,-0.22582556883345006,-0.1864430083425063,0.45,43.905408853713624,4.015171002953668,0.09467336190329344,2.0,0.0,0.5174862694351612,0.004053625945382633,206.34697230688988,2.0
1.0,40.0,-2.6846268789569905,-0.24588013101235404,0.0,43.679583284880174,4.110724259230761,0.09467336190329344,0.0,0.0,0.5174862694351612,0.004053625945382633,231.43509289295466,2.0
1.0,50.0,-3.488831400617755,-0.08042045216607648,0.0,43.679583284880174,4.206406553335874,0.09467336190329344,0.0,1.0,0.5174862694351612,0.004053625945382633,181.8553487914274,2.0
1.0,60.0,-2.9742320594042404,0.05145993412135148,0.0,43.679583284880174,4.3020357485839575,0.09467336190329344,0.0,3.0,0.2912444989388093,2.789561267327242e-05,103.19946905836274,2.0
1.0,70.0,-2.1974884151711365,0.0776743644233104,0.0,43.679583284880174,4.3974298093666455,0.09467336190329344,0.0,3.0,0.4916119559634031,0.004864351134459159,64.74699988817073,2.0
1.0,80.0,-0.899546212089394,0.12979422030817425,0.0,43.679583284880174,4.4924071476673895,0.22913091097400104,1.0,3.0,0.4916119559634031,0.004864351134459159,67.23189149857852,2.0
1.0,90.0,0.4974516517078946,0.13969978637972885,0.34,43.34879135986597,4.586786968724585,0.22913091097400104,2.0,3.0,0.439863329019887,0.004661669837190028,76.07043155071939,2.0
1.0,100.0,1.6252519050325596,0.11278002533246649,0.84,53.93868842223381,4.680389615184641,0.22913091097400104,3.0,3.0,0.2912444989388093,2.789561267327242e-05,60.35855554897954,2.0
