minute,temperature
79.7,26.082191315045723
79.80000000000001,26.08178138415175
79.9,26.08137349779664
80.0,26.080967645783215
80.10000000000001,26.080563817965153
80.2,26.080162004246734
80.30000000000001,26.079762194582596
80.4,26.079364378977477
80.5,26.078968547485967
80.60000000000001,26.078574690212257
80.7,26.078182797309896
80.80000000000001,26.07779285898154
80.9,26.07740486547871
81.0,26.077018807101545
81.10000000000001,26.076634674198573
81.2,26.076252457166447
81.30000000000001,26.075872146449722
81.4,26.075493732540608
81.5,26.07511720597874
81.60000000000001,26.07474255735093
81.7,26.07436977729095
81.80000000000001,26.073998856479278
81.9,26.07362978564287
82.0,26.073262555554937
82.10000000000001,26.07289715703471
82.2,26.072533580947205
82.30000000000001,26.072171818203003
82.4,26.071811859758014
82.5,26.071453696613258
82.60000000000001,26.07109731981464
82.7,26.07074272045272
82.80000000000001,26.070389889662497
82.9,26.070038818623182
83.0,26.069689498557977
83.10000000000001,26.06934192073387
83.2,26.06899607646139
83.30000000000001,26.068651957094414
83.4,26.06830955402994
83.5,26.06796885870788
83.60000000000001,26.067629862610822
83.7,26.067292557263855
83.80000000000001,26.066956934234323
83.9,26.066622985131634
84.0,26.066290701607045
84.10000000000001,26.06596007535345
84.2,26.06563109810517
84.30000000000001,26.065303761637765
84.4,26.0649780577678
84.5,26.064653978352663
84.60000000000001,26.064331515290352
84.7,26.064010660519276
84.80000000000001,26.063691406018048
84.9,26.063373743805286
85.0,26.063057665939418
85.10000000000001,26.062743164518483
85.2,26.06243023167993
85.30000000000001,26.06211885960042
85.4,26.061809040495636
85.5,26.06150076662008
85.60000000000001,26.061194030266897
85.7,26.06088882376766
85.80000000000001,26.060585139492183
85.9,26.060282969848352
86.0,26.059982307281906
86.10000000000001,26.059683144276267
86.2,26.059385473352343
86.30000000000001,26.059089287068346
86.4,26.058794578019604
86.5,26.058501338838376
86.60000000000001,26.058209562193664
86.7,26.057919240791037
86.80000000000001,26.057630367372447
86.9,26.057342934716043
87.0,26.057056935635995
87.10000000000001,26.056772362982308
87.2,26.056489209640652
87.30000000000001,26.05620746853218
87.4,26.05592713261335
87.5,26.055648194875747
87.60000000000001,26.055370648345914
87.7,26.055094486085174
87.80000000000001,26.054819701189455
87.9,26.054546286789122
88.0,26.0542742360488
88.10000000000001,26.054003542167205
88.2,26.053734198376976
88.30000000000001,26.053466197944505
88.4,26.05319953416977
88.5,26.052934200386158
88.60000000000001,26.052670189960313
88.7,26.05240749629196
88.80000000000001,26.052146112813745
88.9,26.051886032991064
89.0,26.05162725032191
89.10000000000001,26.051369758336705
89.2,26.051113550598135
89.30000000000001,26.050858620700993
89.4,26.050604962272015
89.5,26.05035256896973
89.60000000000001,26.05010143448429
89.7,26.049851552537323
89.80000000000001,26.049602916881767
89.9,26.049355521301717
90.0,26.049109359612267
90.10000000000001,26.048864425659367
90.2,26.048620713319654
90.30000000000001,26.048378216500303
90.4,26.048136929138888
90.5,26.04789684520321
90.60000000000001,26.047657958691154
90.7,26.04742026363055
90.80000000000001,26.047183754079004
90.9,26.04694842412377
91.0,26.04671426788158
91.10000000000001,26.046481279498522
91.2,26.046249453149873
91.30000000000001,26.046018783039962
91.4,26.04578926340202
91.5,26.045560888498052
91.60000000000001,26.04533365261867
91.7,26.045107550082964
91.80000000000001,26.044882575238358
91.9,26.044658722460472
92.0,26.044435986152973
92.10000000000001,26.04421436074744
92.2,26.04399384070323
92.30000000000001,26.04377442050733
92.4,26.04355609467422
92.5,26.043338857745745
92.60000000000001,26.043122704290973
92.7,26.042907628906054
92.80000000000001,26.042693626214092
92.9,26.04248069086501
93.0,26.042268817535412
93.10000000000001,26.042058000928453
93.2,26.041848235773706
93.30000000000001,26.041639516827036
93.4,26.041431838870455
93.5,26.041225196712002
93.60000000000001,26.041019585185616
93.7,26.040814999150996
93.80000000000001,26.04061143349348
93.9,26.040408883123916
94.0,26.040207342978537
94.10000000000001,26.040006808018823
94.2,26.039807273231396
94.30000000000001,26.039608733627873
94.4,26.039411184244752
94.5,26.03921462014329
94.60000000000001,26.039019036409375
94.7,26.0388244281534
94.80000000000001,26.038630790510155
94.9,26.03843811863868
95.0,26.038246407722177
95.10000000000001,26.038055652967856
95.2,26.037865849606842
95.30000000000001,26.037676992894042
95.4,26.037489078108027
95.5,26.037302100550917
95.60000000000001,26.037116055548264
95.7,26.036930938448933
95.80000000000001,26.036746744624985
95.9,26.036563469471567
96.0,26.03638110840679
96.10000000000001,26.036199656871617
96.2,26.03601911032975
96.30000000000001,26.035839464267518
96.4,26.03566071419376
96.5,26.035482855639714
96.60000000000001,26.03530588415891
96.7,26.035129795327045
96.80000000000001,26.034954584741893
96.9,26.034780248023182
97.0,26.03460678081248
97.10000000000001,26.034434178773104
97.2,26.03426243758999
97.30000000000001,26.034091552969603
97.4,26.03392152063981
