episode,return,iae,kp,ki,gradient,gradient_kp,gradient_ki,gradient_logits,logits,noise,noise_std,noise_mean,noise_l2,steps,status
376,-64.35654669832415,64.35654669832415,0.6757652162015394,0.040542748024543364,"[-64.4533060094945, 24411.195274617352]",-64.4533060094945,24411.195274617352,"[-47.95509459017117, 1752.982598488982]","[1.039110535709576, 0.8714035664055265]","{'std': 0.1, 'mean': -0.0033393864125185117, 'sample_std': 0.0982696723278658, 'l2': 3.4061262456412082, 'first': 0.044791837819931526, 'last': 0.08591338485414901, 'samples': 1200}",0.1,-0.0033393864125185117,3.4061262456412082,1200,updated
377,-63.009364324333546,63.009364324333546,0.6754084700077988,0.041816638815248275,"[1814.9735598502825, 12653.316357254118]",1814.9735598502825,12653.316357254118,"[1349.98804728967, 930.4204168017083]","[1.0386309847636743, 0.8889333923904164]","{'std': 0.1, 'mean': -0.00041146143455942047, 'sample_std': 0.09854595054116114, 'l2': 3.4137616206009063, 'first': -0.06499195682454303, 'last': -0.015660589084660847, 'samples': 1200}",0.1,-0.00041146143455942047,3.4137616206009063,1200,updated
378,-62.73129494183452,62.73129494183452,0.6854919001399232,0.042505067920054734,"[-703.8487444472812, -38610.968575072715]",-703.8487444472812,-38610.968575072715,"[-527.9124648139863, -2874.637123512166]","[1.052130865236571, 0.8982375965584335]","{'std': 0.1, 'mean': 0.00517995177874146, 'sample_std': 0.09861390856083427, 'l2': 3.420795497320704, 'first': -0.018836776327496377, 'last': -0.10234402678058518, 'samples': 1200}",0.1,0.00517995177874146,3.420795497320704,1200,updated
379,-63.86315257479356,63.86315257479356,0.6815387662890222,0.040405600332897154,"[-2718.4728088916036, -11046.5569032635]",-2718.4728088916036,-11046.5569032635,"[-2032.3542224982339, -791.1960688679962]","[1.0468517405884312, 0.8694912253233118]","{'std': 0.1, 'mean': 0.0017133600850285332, 'sample_std': 0.10055197811488283, 'l2': 3.483728331359409, 'first': 0.03475165133159366, 'last': -0.025290569410707682, 'samples': 1200}",0.1,0.0017133600850285332,3.483728331359409,1200,updated
380,-63.918813663469045,63.918813663469045,0.6664404577387801,0.03984196792666352,"[1685.9681591782398, 51577.539854658025]",1685.9681591782398,51577.539854658025,"[1244.5135531069855, 3654.4135953152]","[1.0265281983634489, 0.8615792646346319]","{'std': 0.1, 'mean': -0.006173568556447643, 'sample_std': 0.09827988662623412, 'l2': 3.4112254215727096, 'first': -0.01474590782261771, 'last': 0.03734756077167766, 'samples': 1200}",0.1,-0.006173568556447643,3.4112254215727096,1200,updated
381,-63.27191034285627,63.27191034285627,0.6756631385127488,0.04249656652647837,"[-175.50921778478042, 7689.527237371604]",-175.50921778478042,7689.527237371604,"[-130.57268025842342, 572.4083871110328]","[1.0389733338945188, 0.8981234005877838]","{'std': 0.1, 'mean': -0.0019425634271494781, 'sample_std': 0.10097342863988681, 'l2': 3.498469410007093, 'first': 0.010495180262033714, 'last': -0.0076463179957692575, 'samples': 1200}",0.1,-0.0019425634271494781,3.498469410007093,1200,updated
382,-62.654926474585196,62.654926474585196,0.6746921194811152,0.04292429137429538,"[-116.62919969407974, -3741.2033063784415]",-116.62919969407974,-3741.2033063784415,"[-86.69730883897674, -280.6190362902564]","[1.0376676070919346, 0.9038474844588942]","{'std': 0.1, 'mean': -0.0003059570097662522, 'sample_std': 0.10104614833924497, 'l2': 3.5003573024287435, 'first': 0.055749981780566095, 'last': -0.02191230387394456, 'samples': 1200}",0.1,-0.0003059570097662522,3.5003573024287435,1200,updated
383,-62.59557206910134,62.59557206910134,0.6740478222936988,0.042714196344841554,"[-3032.555675819656, 8639.871356795964]",-3032.555675819656,8639.871356795964,"[-2253.054197571386, 645.650658540589]","[1.036800634003545, 0.9010412940959917]","{'std': 0.1, 'mean': -0.0003720576259416586, 'sample_std': 0.09764950695047855, 'l2': 3.3827027007199875, 'first': 0.0962995551975696, 'last': 0.32085124540455007, 'samples': 1200}",0.1,-0.0003720576259416586,3.3827027007199875,1200,updated
384,-62.048654594195774,62.048654594195774,0.6574273565438333,0.04319875517086771,"[-1745.1225508115838, -6418.820565109852]",-1745.1225508115838,-6418.820565109852,"[-1278.1012087097, -483.7897018456737]","[1.0142700920278311, 0.9074978006813975]","{'std': 0.1, 'mean': 0.001971262217288354, 'sample_std': 0.10206052584770108, 'l2': 3.5361397276191284, 'first': 0.009711988730847441, 'last': 0.21269273538266642, 'samples': 1200}",0.1,0.001971262217288354,3.5361397276191284,1200,updated
385,-61.73884080156976,61.73884080156976,0.6481055238319998,0.04283528369260428,"[434.1783817425871, -1379.4348959031543]",434.1783817425871,-1379.4348959031543,"[315.3462758768986, -103.30559148490966]","[1.001489079940734, 0.9026599036629408]","{'std': 0.1, 'mean': 0.003022726631243619, 'sample_std': 0.10059842547442104, 'l2': 3.4864044660744464, 'first': 0.06609905457678737, 'last': -0.012072581682699075, 'samples': 1200}",0.1,0.003022726631243619,3.4864044660744464,1200,updated
386,-62.10648848354117,62.10648848354117,0.6503982763836998,0.04275797130430721,"[-3455.538583247102, -7241.674540431178]",-3455.538583247102,-7241.674540431178,"[-2514.9791114913164, -541.5851493677255]","[1.0046425426995031, 0.9016268477480917]","{'std': 0.1, 'mean': 0.0009867305910329124, 'sample_std': 0.09781033807387014, 'l2': 3.3884219108105267, 'first': 0.0668639536666862, 'last': 0.0677425102386352, 'samples': 1200}",0.1,0.0009867305910329124,3.3884219108105267,1200,updated
387,-61.592138306517064,61.592138306517064,0.632245676607015,0.04235438821831652,"[-1837.4195938202438, -29851.875261683843]",-1837.4195938202438,-29851.875261683843,"[-1315.0634809603184, -2216.5216435436782]","[0.9794927515845899, 0.8962109962544144]","{'std': 0.1, 'mean': 0.004780291046094974, 'sample_std': 0.09815557311505178, 'l2': 3.404238719484223, 'first': -0.06117714164129043, 'last': -0.0811572801555826, 'samples': 1200}",0.1,0.004780291046094974,3.404238719484223,1200,updated
388,-62.077844154293125,62.077844154293125,0.6228756884880645,0.0407328283084364,"[1716.9400530125317, -21398.032805526123]",1716.9400530125317,-21398.032805526123,"[1217.8311419839818, -1542.1357399951721]","[0.9663421167749867, 0.8740457798189776]","{'std': 0.1, 'mean': -0.00029360882105026407, 'sample_std': 0.09707624520824805, 'l2': 3.3628351591842915, 'first': -0.05577055557493198, 'last': 0.07260609105883452, 'samples': 1200}",0.1,-0.00029360882105026407,3.3628351591842915,1200,updated
389,-63.74133238584591,63.74133238584591,0.6315500023998858,0.039633033315438874,"[-352.9475064784797, 1189.319560203638]",-352.9475064784797,1189.319560203638,"[-252.44222704227332, 83.92519497834566]","[0.9785204281948265, 0.8586244224190258]","{'std': 0.1, 'mean': 6.243550508558885e-05, 'sample_std': 0.10251428942148344, 'l2': 3.551199814223463, 'first': 0.09017589049494977, 'last': -0.11381591204382276, 'samples': 1200}",0.1,6.243550508558885e-05,3.551199814223463,1200,updated
390,-63.13582228798387,63.13582228798387,0.6297459822883112,0.039692289930188675,"[3325.0325286713264, 51464.70752485151]",3325.0325286713264,51464.70752485151,"[2374.1176168705397, 3635.838315470655]","[0.9759960059244038, 0.8594636743688092]","{'std': 0.1, 'mean': 0.0001709920431525839, 'sample_std': 0.09815112566081023, 'l2': 3.4000598889013083, 'first': -0.019069257927321576, 'last': -0.08474029812373991, 'samples': 1200}",0.1,0.0001709920431525839,3.4000598889013083,1200,updated
391,-62.268462178211784,62.268462178211784,0.6468338439184115,0.042325516742511324,"[166.30208964945942, 7579.101636612342]",166.30208964945942,7579.101636612342,"[120.64685625924545, 562.4616713807271]","[0.9997371820931092, 0.8958220575235157]","{'std': 0.1, 'mean': -0.0017414687926798921, 'sample_std': 0.10133005815535272, 'l2': 3.5106945294610368, 'first': -0.06606998363681738, 'last': -0.1024047422108047, 'samples': 1200}",0.1,-0.0017414687926798921,3.5106945294610368,1200,updated
392,-61.35084531389467,61.35084531389467,0.647709446472199,0.04274449822751541,"[2197.1987276471286, 1652.9023890885526]",2197.1987276471286,1652.9023890885526,"[1595.2653638313022, 123.58653216928634]","[1.0009436506557017, 0.901446674237323]","{'std': 0.1, 'mean': 0.0034313481055704156, 'sample_std': 0.09908970373706065, 'l2': 3.4346254881462785, 'first': -0.010787587292903352, 'last': 0.10117178888124252, 'samples': 1200}",0.1,0.0034313481055704156,3.4346254881462785,1200,updated
393,-62.34375657647311,62.34375657647311,0.6593523856901283,0.042836978915565586,"[1536.2701232816821, 18897.46159209125]",1536.2701232816821,18897.46159209125,"[1127.048690198214, 1415.2694120172234]","[1.0168963042940147, 0.9026825395590159]","{'std': 0.1, 'mean': -0.0010003977329455553, 'sample_std': 0.09828689731361277, 'l2': 3.404934356928617, 'first': 0.024445114722526848, 'last': 0.09451391263906123, 'samples': 1200}",0.1,-0.0010003977329455553,3.404934356928617,1200,updated
394,-61.8007592163503,61.8007592163503,0.6676506298632264,0.04390686445205206,"[-2030.9861754015235, 1489.265715527838]",-2030.9861754015235,1489.265715527838,"[-1500.7511232191782, 113.63278773003414]","[1.0281667911959969, 0.9168352336791882]","{'std': 0.1, 'mean': 5.242453498706205e-05, 'sample_std': 0.09887099324877122, 'l2': 3.424992155494158, 'first': 0.11131232510061217, 'last': 0.06436122676736308, 'samples': 1200}",0.1,5.242453498706205e-05,3.424992155494158,1200,updated
395,-61.581484390686654,61.581484390686654,0.6566141067997963,0.04399363214699869,"[127.59054498249574, 9976.368689917059]",127.59054498249574,9976.368689917059,"[93.37825898382225, 762.341620974993]","[1.0131592799638052, 0.9179715615564885]","{'std': 0.1, 'mean': -0.0002474919484080997, 'sample_std': 0.10113919584168808, 'l2': 3.50357500637869, 'first': 0.05752538019016354, 'last': -0.19573914817186433, 'samples': 1200}",0.1,-0.0002474919484080997,3.50357500637869,1200,updated
396,-61.355623193954216,61.355623193954216,0.6572977102674966,0.04457908033185904,"[2607.7457053983467, 8100.7906385768]",2607.7457053983467,8100.7906385768,"[1909.6547511117878, 625.2007705205617]","[1.0140930625536433, 0.9255949777662384]","{'std': 0.1, 'mean': 0.0012810640884845345, 'sample_std': 0.09670587474533261, 'l2': 3.3502836898612807, 'first': 0.012704275999480145, 'last': 0.06936516694376774, 'samples': 1200}",0.1,0.0012810640884845345,3.3502836898612807,1200,updated
397,-61.392302078842455,61.392302078842455,0.6713680260238329,0.045063557042103526,"[-265.67757945914684, -11277.86212429948]",-265.67757945914684,-11277.86212429948,"[-196.93995084340892, -877.4772007540587]","[1.033189610064761, 0.9318469854714441]","{'std': 0.1, 'mean': 0.003291958460298198, 'sample_std': 0.09825719853118026, 'l2': 3.4056389803442353, 'first': -0.03964964792895339, 'last': 0.11695425790093582, 'samples': 1200}",0.1,0.003291958460298198,3.4056389803442353,1200,updated
398,-62.075473046765524,62.075473046765524,0.6699090656370547,0.04438469795526078,"[813.5562121316116, -17371.477290987037]",813.5562121316116,-17371.477290987037,"[602.3205555314869, -1336.3005785062223]","[1.031220210556327, 0.9230722134639034]","{'std': 0.1, 'mean': 0.0023526232120602616, 'sample_std': 0.10152143120715468, 'l2': 3.5177497063310743, 'first': 0.05926189269909962, 'last': -0.089238064042374, 'samples': 1200}",0.1,0.0023526232120602616,3.5177497063310743,1200,updated
399,-62.24365843331742,62.24365843331742,0.6743768353061509,0.043365673320190784,"[-1417.756080174103, -10247.096814188471]",-1417.756080174103,-10247.096814188471,"[-1053.6216084211192, -774.5839661170813]","[1.037243416111642, 0.9097092076788412]","{'std': 0.1, 'mean': 0.0012004281052670075, 'sample_std': 0.10152365688465557, 'l2': 3.51712847673255, 'first': 0.03271713375807145, 'last': -0.017901000094291488, 'samples': 1200}",0.1,0.0012004281052670075,3.51712847673255,1200,updated
400,-62.545078314919614,62.545078314919614,0.666572597043034,0.0427831443579559,"[2229.675194663829, -3992.973105918956]",2229.675194663829,-3992.973105918956,"[1646.0432146914059, -298.7569178231871]","[1.0267072000274307, 0.9019633680176704]","{'std': 0.1, 'mean': 0.0010896048144472218, 'sample_std': 0.09985123422515434, 'l2': 3.459154153536087, 'first': -0.09407263216410916, 'last': -0.02726551844866308, 'samples': 1200}",0.1,0.0010896048144472218,3.459154153536087,1200,updated
401,-62.78253925463303,62.78253925463303,0.6787876260277053,0.04256005503726818,"[2196.562941435954, 6966.298833979258]",2196.562941435954,6966.298833979258,"[1638.4335015730808, 519.1595227188051]","[1.0431676321743448, 0.8989757988394386]","{'std': 0.1, 'mean': 0.0017702577294511127, 'sample_std': 0.09992299529635129, 'l2': 3.461977261870446, 'first': 0.0830357733473307, 'last': 0.11367401701419005, 'samples': 1200}",0.1,0.0017702577294511127,3.461977261870446,1200,updated
402,-62.469330430943934,62.469330430943934,0.6910706076706346,0.042948292138471025,"[-638.6099002425237, 990.850107078108]",-638.6099002425237,990.850107078108,"[-481.1484501285587, 74.35286354724644]","[1.0595519671900757, 0.9041673940666266]","{'std': 0.1, 'mean': 0.001798385309316547, 'sample_std': 0.0984234458759199, 'l2': 3.4100572818316524, 'first': 0.0961920816975024, 'last': 0.028222117536542177, 'samples': 1200}",0.1,0.001798385309316547,3.4100572818316524,1200,updated
403,-62.84945583967546,62.84945583967546,0.6874507705466291,0.04300411358807664,"[-285.45849580928797, 5958.625450332887]",-285.45849580928797,5958.625450332887,"[-214.445812364718, 447.57218622593797]","[1.05474048268879, 0.904910922702099]","{'std': 0.1, 'mean': 0.00029771194749272163, 'sample_std': 0.098854574796786, 'l2': 3.4244384515988084, 'first': 0.0265450710378264, 'last': -0.11259921386359815, 'samples': 1200}",0.1,0.00029771194749272163,3.4244384515988084,1200,updated
404,-62.92425644669354,62.92425644669354,0.6858408363937664,0.04334129576776385,"[-919.6598998841707, 28965.69015232003]",-919.6598998841707,28965.69015232003,"[-689.9750319988434, 2188.603013141925]","[1.052596024565143, 0.9093866445643585]","{'std': 0.1, 'mean': -0.0032987497822890934, 'sample_std': 0.1043259453580967, 'l2': 3.6157629277904926, 'first': 0.019773588263700806, 'last': 0.040958828869716024, 'samples': 1200}",0.1,-0.0032987497822890934,3.6157629277904926,1200,updated
405,-61.24814894721352,61.24814894721352,0.6806752372989974,0.045018889205004235,"[3544.5164160906197, -12765.464838111275]",3544.5164160906197,-12765.464838111275,"[2648.022796242465, -992.4838381241634]","[1.0456962742451545, 0.9312726746957777]","{'std': 0.1, 'mean': 0.004445143058321864, 'sample_std': 0.10209837028728737, 'l2': 3.5401417788776186, 'first': -0.11149815578822692, 'last': -0.07042668120814502, 'samples': 1200}",0.1,0.004445143058321864,3.5401417788776186,1200,updated
406,-62.7653123697756,62.7653123697756,0.7006185100797779,0.04425219912257227,"[-1948.468107369204, -2912.687168679623]",-1948.468107369204,-2912.687168679623,"[-1479.184800007059, -223.55562097816315]","[1.072176502207579, 0.9213478363145361]","{'std': 0.1, 'mean': 0.0005816891059394482, 'sample_std': 0.10122019986868351, 'l2': 3.50642847758323, 'first': 0.10468071113377181, 'last': -0.0069537248699882695, 'samples': 1200}",0.1,0.0005816891059394482,3.50642847758323,1200,updated
407,-61.97137189828987,61.97137189828987,0.6894387583449074,0.04408086488339306,"[-37.56679088443601, -41126.3332595683]",-37.56679088443601,-41126.3332595683,"[-28.266831409526677, -3147.3471376464745]","[1.0573846542075085, 0.9191122801047544]","{'std': 0.1, 'mean': 0.003450649514482032, 'sample_std': 0.09880206985244543, 'l2': 3.424690816269282, 'first': -0.0774232264162847, 'last': 0.012799589302131193, 'samples': 1200}",0.1,0.003450649514482032,3.424690816269282,1200,updated
408,-63.437271106132975,63.437271106132975,0.68922608508062,0.041721528438679475,"[107.40597378402717, -14100.307736069637]",107.40597378402717,-14100.307736069637,"[80.80289781077656, -1035.0207010625677]","[1.0571019858934132, 0.8876388087282897]","{'std': 0.1, 'mean': 0.0018197970472333884, 'sample_std': 0.1000558483107425, 'l2': 3.4666094863671217, 'first': 0.1034449250158886, 'last': -0.004001141238951958, 'samples': 1200}",0.1,0.0018197970472333884,3.4666094863671217,1200,updated
409,-64.23989273548979,64.23989273548979,0.6898341247959731,0.04096705031094469,"[-1911.1091748798754, -43663.72716110921]",-1911.1091748798754,-43663.72716110921,"[-1438.4572802368275, -3160.673724173702]","[1.057910014871521, 0.877288601717664]","{'std': 0.1, 'mean': 0.003401588185663303, 'sample_std': 0.10243166024778351, 'l2': 3.5502928031308394, 'first': 0.24744547209235437, 'last': 0.008319929268995564, 'samples': 1200}",0.1,0.003401588185663303,3.5502928031308394,1200,updated
410,-64.37511252150806,64.37511252150806,0.6790545488298356,0.03872784381602966,"[172.16431939050648, 2324.3372069780594]",172.16431939050648,2324.3372069780594,"[128.44719678434055, 161.10860397660875]","[1.0435254420691527, 0.845681864475927]","{'std': 0.1, 'mean': 0.002074423767068226, 'sample_std': 0.10435486201131386, 'l2': 3.615672627774655, 'first': 0.07820768868270267, 'last': -0.044087411411131594, 'samples': 1200}",0.1,0.002074423767068226,3.615672627774655,1200,updated
411,-64.84377085622596,64.84377085622596,0.6800132402534894,0.03883963940014128,"[-1176.9057152975442, -31638.44506791778]",-1176.9057152975442,-31638.44506791778,"[-878.7563625304183, -2197.8951270904963]","[1.044809914036996, 0.8472929505156931]","{'std': 0.1, 'mean': 0.0016438040139994318, 'sample_std': 0.09801162718931934, 'l2': 3.395699837606598, 'first': -0.06662370597363393, 'last': -0.09939709601756838, 'samples': 1200}",0.1,0.0016438040139994318,3.395699837606598,1200,updated
412,-64.8737870552069,64.8737870552069,0.6734697329829351,0.037335981945048786,"[-1531.1643130911195, -48430.15355123019]",-1531.1643130911195,-48430.15355123019,"[-1137.0328787323767, -3262.375891023015]","[1.0360223504116919, 0.8253139992447881]","{'std': 0.1, 'mean': 0.003311316306009802, 'sample_std': 0.09821319486608, 'l2': 3.4041380338901153, 'first': 0.09200911355070429, 'last': 0.08239217878830869, 'samples': 1200}",0.1,0.003311316306009802,3.4041380338901153,1200,updated
413,-66.33345969870342,66.33345969870342,0.6650563654582202,0.035188688234887515,"[2238.865483851575, 36904.554597908784]",2238.865483851575,36904.554597908784,"[1650.6692212043783, 2372.527355328025]","[1.0246520216243682, 0.7926902403345579]","{'std': 0.1, 'mean': -0.002722558895760133, 'sample_std': 0.09876818978153362, 'l2': 3.4227300751876872, 'first': 0.062221535343971915, 'last': -0.0672718381410919, 'samples': 1200}",0.1,-0.002722558895760133,3.4227300751876872,1200,updated
414,-65.5499151615833,65.5499151615833,0.6772900917704121,0.03674032064440864,"[-2713.8341490278467, -60603.1080289863]",-2713.8341490278467,-60603.1080289863,"[-2021.746867572852, -4031.169955048213]","[1.041158713836412, 0.8164155138878382]","{'std': 0.1, 'mean': 0.0051562360482540264, 'sample_std': 0.10078622652936876, 'l2': 3.495903355909236, 'first': 0.023508077253692597, 'last': -0.18681469597527345, 'samples': 1200}",0.1,0.0051562360482540264,3.495903355909236,1200,updated
415,-67.49206362997225,67.49206362997225,0.6623237225608526,0.034135151953473636,"[-784.674906663704, -37003.72139812327]",-784.674906663704,-37003.72139812327,"[-577.1554177549368, -2322.010118547877]","[1.0209412451606834, 0.7761038143373561]","{'std': 0.1, 'mean': 0.0020474869109118436, 'sample_std': 0.10059966430739332, 'l2': 3.485596303890153, 'first': -0.16058078919132018, 'last': -0.10230489886124994, 'samples': 1200}",0.1,0.0020474869109118436,3.485596303890153,1200,updated
416,-67.54245005490222,67.54245005490222,0.6580864006235957,0.032702779743595395,"[293.73644681697016, 22712.387187232063]",293.73644681697016,22712.387187232063,"[215.25314120509884, 1377.0243388948556]","[1.015169690983134, 0.7528837131518773]","{'std': 0.1, 'mean': 0.0007265196618686237, 'sample_std': 0.10274971076774796, 'l2': 3.559443365529213, 'first': 0.06691258948042897, 'last': 0.14390518040614492, 'samples': 1200}",0.1,0.0007265196618686237,3.559443365529213,1200,updated
417,-67.08503233928901,67.08503233928901,0.6596648933986706,0.033546272118258405,"[261.0606138762401, -3798.1006076762287]",261.0606138762401,-3798.1006076762287,"[191.57353798549516, -235.03708246859853]","[1.017322222395185, 0.7666539565408259]","{'std': 0.1, 'mean': 0.0008004473508446707, 'sample_std': 0.10053011869953413, 'l2': 3.4825758538823925, 'first': 0.06950862395953435, 'last': 0.15969820927476228, 'samples': 1200}",0.1,0.0008004473508446707,3.4825758538823925,1200,updated
418,-68.0414058371071,68.0414058371071,0.6610715794266846,0.03340107727719372,"[3932.998125737865, 14484.926184981696]",3932.998125737865,14484.926184981696,"[2889.6988515218914, 893.2542244232269]","[1.01923795777504, 0.7643035857161399]","{'std': 0.1, 'mean': -0.003413287417544262, 'sample_std': 0.10052370096208738, 'l2': 3.4842499886391503, 'first': -0.06342081472759256, 'last': -0.11872997129917782, 'samples': 1200}",0.1,-0.003413287417544262,3.4842499886391503,1200,updated
419,-67.53670627594919,67.53670627594919,0.6824984815638735,0.033955581246349745,"[-1312.9055255453409, 17333.93423133467]",-1312.9055255453409,17333.93423133467,"[-982.3159299132464, 1083.1405470006096]","[1.0481349462902587, 0.7732361279603721]","{'std': 0.1, 'mean': -0.0009424331682536143, 'sample_std': 0.09931270783319998, 'l2': 3.4404480145653995, 'first': -0.2505940398270486, 'last': -0.056991291240139456, 'samples': 1200}",0.1,-0.0009424331682536143,3.4404480145653995,1200,updated
420,-66.70956985263419,66.70956985263419,0.6751710724708836,0.03463780889213827,"[-3225.702348597748, 8549.585205604073]",-3225.702348597748,8549.585205604073,"[-2398.8184193241677, 542.7849647601183]","[1.0383117869911263, 0.7840675334303782]","{'std': 0.1, 'mean': 0.002551448598913971, 'sample_std': 0.0984945843878329, 'l2': 3.413097076325519, 'first': -0.07703055211921822, 'last': -0.20992133983223532, 'samples': 1200}",0.1,0.002551448598913971,3.413097076325519,1200,updated
421,-66.51222147928539,66.51222147928539,0.6574665476954723,0.034983772058772476,"[-1691.006808408178, 12171.81075450243]",-1691.006808408178,12171.81075450243,"[-1238.5104929264628, 778.8824084257872]","[1.0143236027978846, 0.7894953830779794]","{'std': 0.1, 'mean': -0.0012451507242057973, 'sample_std': 0.09979765367550862, 'l2': 3.4573612040623263, 'first': -0.038269105446103915, 'last': -0.0873640418839883, 'samples': 1200}",0.1,-0.0012451507242057973,3.4573612040623263,1200,updated
422,-66.86260387150676,66.86260387150676,0.64843198693341,0.03548501086453674,"[4636.4645860733135, 69076.12817478862]",4636.4645860733135,69076.12817478862,"[3368.4867063810557, 4470.409896769772]","[1.0019384978686199, 0.7972842071622372]","{'std': 0.1, 'mean': -0.006664874641612141, 'sample_std': 0.10023807950854098, 'l2': 3.4800160581610524, 'first': -0.20590903291452092, 'last': -0.14820632510727558, 'samples': 1200}",0.1,-0.006664874641612141,3.4800160581610524,1200,updated
423,-64.7524701643139,64.7524701643139,0.6731734859369273,0.038472486255168185,"[-537.9629559957477, -9879.430285390361]",-537.9629559957477,-9879.430285390361,"[-399.38799873922125, -681.2676049475881]","[1.0356233649324305, 0.8419883061299349]","{'std': 0.1, 'mean': -0.0011444122318212142, 'sample_std': 0.09812184239723172, 'l2': 3.3992715045639152, 'first': 0.02453610712039163, 'last': 0.09564311425242833, 'samples': 1200}",0.1,-0.0011444122318212142,3.3992715045639152,1200,updated
424,-64.70530195431623,64.70530195431623,0.6702121131634263,0.03800492528398727,"[290.230298463511, -24374.563336630512]",290.230298463511,-24374.563336630512,"[214.9289740998208, -1664.8876959024306]","[1.0316294849450383, 0.835175630080459]","{'std': 0.1, 'mean': 0.004329852081461463, 'sample_std': 0.09924971544139409, 'l2': 3.4413811705613258, 'first': -0.03629034024928348, 'last': -0.0620698479356662, 'samples': 1200}",0.1,0.004329852081461463,3.4413811705613258,1200,updated
425,-65.33988377110566,65.33988377110566,0.6718048395094104,0.03688096622007384,"[1984.2930017136364, 57314.80701081382]",1984.2930017136364,57314.80701081382,"[1471.4503372386816, 3823.90582519649]","[1.0337787746860365, 0.8185267531214347]","{'std': 0.1, 'mean': -0.003655231838602728, 'sample_std': 0.10344542320175076, 'l2': 3.5856909461664292, 'first': 0.004580481000253384, 'last': 0.011799894362146094, 'samples': 1200}",0.1,-0.003655231838602728,3.5856909461664292,1200,updated
426,-64.3037044493577,64.3037044493577,0.6827666149564025,0.0395020467030411,"[1812.4620978704172, -43616.839946658365]",1812.4620978704172,-43616.839946658365,"[1356.3831730510847, -3069.987958202109]","[1.0484932780584233, 0.8567658113733997]","{'std': 0.1, 'mean': 0.0014228702226431955, 'sample_std': 0.10173163633692114, 'l2': 3.524431935752153, 'first': -0.1459185470757707, 'last': -0.11027014437555645, 'samples': 1200}",0.1,0.0014228702226431955,3.524431935752153,1200,updated
427,-66.12636954956689,66.12636954956689,0.692959488893513,0.03738666091817899,"[2553.1451491812936, 11718.762877724103]",2553.1451491812936,11718.762877724103,"[1926.5308125248457, 790.244302300532]","[1.0620571097889342, 0.8260659317913785]","{'std': 0.1, 'mean': -0.002562012149017461, 'sample_std': 0.09913438405681563, 'l2': 3.4352624368876272, 'first': 0.128268740696675, 'last': -0.02481893635764333, 'samples': 1200}",0.1,-0.002562012149017461,3.4352624368876272,1200,updated
428,-65.04354048366109,65.04354048366109,0.7075804470403538,0.037922534333917596,"[267.9924899253114, -21541.514883863205]",267.9924899253114,-21541.514883863205,"[204.54680890159872, -1468.8881366042442]","[1.0813224179141827, 0.8339683748143839]","{'std': 0.1, 'mean': 0.0034024841733397712, 'sample_std': 0.09924366652724458, 'l2': 3.439921320784082, 'first': 0.005798208710197086, 'last': 0.17445271387148806, 'samples': 1200}",0.1,0.0034024841733397712,3.439921320784082,1200,updated
429,-66.32243786451163,66.32243786451163,0.7091425960883212,0.03693121410736937,"[2398.967875844923, 33937.55064110362]",2398.967875844923,33937.55064110362,"[1833.2155825067055, 2266.6543586442317]","[1.0833678860031988, 0.8192794934483415]","{'std': 0.1, 'mean': -0.005649768954016563, 'sample_std': 0.0979912942579166, 'l2': 3.4001553446115436, 'first': 0.0605836585201356, 'last': -0.06211946058615547, 'samples': 1200}",0.1,-0.005649768954016563,3.4001553446115436,1200,updated
430,-66.08970999182822,66.08970999182822,0.7232259027453315,0.038469571540896835,"[-206.40893499463814, 33704.21526034218]",-206.40893499463814,33704.21526034218,"[-159.40260656653055, 2324.044583095892]","[1.1017000418282659, 0.8419460370347838]","{'std': 0.1, 'mean': -0.0035868378881203783, 'sample_std': 0.10341644000828924, 'l2': 3.5846046593771668, 'first': 0.027381344616982176, 'last': 0.16034492671170444, 'samples': 1200}",0.1,-0.0035868378881203783,3.5846046593771668,1200,updated
431,-64.55353830394927,64.55353830394927,0.7219954468468315,0.040098182501227216,"[606.5873616225438, 15466.078240284798]",606.5873616225438,15466.078240284798,"[468.02333008262417, 1101.2451200892701]","[1.1001060157626006, 0.8651864828657427]","{'std': 0.1, 'mean': -0.00264350741147141, 'sample_std': 0.09943012913129151, 'l2': 3.445577811137019, 'first': 0.13796580375776352, 'last': -0.019969098312630697, 'samples': 1200}",0.1,-0.00264350741147141,3.445577811137019,1200,updated
432,-64.23722670880917,64.23722670880917,0.7256113575133506,0.040888231046449945,"[-1834.8020579959152, -6858.488118859314]",-1834.8020579959152,-6858.488118859314,"[-1419.4292738142103, -495.7309013533157]","[1.1047862490634268, 0.8761989340666354]","{'std': 0.1, 'mean': -0.0010212898281891161, 'sample_std': 0.09974081216393688, 'l2': 3.4553042084369188, 'first': 0.039597318848436674, 'last': 0.09535048012594088, 'samples': 1200}",0.1,-0.0010212898281891161,3.4553042084369188,1200,updated
433,-64.43451944484062,64.43451944484062,0.7146746068818322,0.0405311202003855,"[-513.0104917363254, -23434.86662942181]",-513.0104917363254,-23434.86662942181,"[-393.67258597417896, -1682.5009163556779]","[1.0905919563252846, 0.8712416250531022]","{'std': 0.1, 'mean': 0.002678306762403317, 'sample_std': 0.10272821383318124, 'l2': 3.5598189691841373, 'first': 0.06343791832116073, 'last': -0.11914754545459745, 'samples': 1200}",0.1,0.002678306762403317,3.5598189691841373,1200,updated
