controller,test_seed,scenario,baseline_objective,candidate_objective,stable,running_slew_violations,minimum_frequency_violations,adaptive_fraction,fallback_fraction,objective_ratio,mean_objective_ratio,upper95_objective_ratio,mean_adaptive_fraction,mean_fallback_fraction,coverage_ok,safety_ok,deployment_accepted
RL,401.0,15.0,22.793578407148942,19.788378880504464,1.0,0.0,0.0,0.29900332225913623,0.0,0.8681558694749776,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,401.0,16.0,19.885337356258596,19.933224591576522,1.0,0.0,0.0,0.39867109634551495,0.0,1.0024081681120112,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,1.0,33.68293064708086,33.892611052827476,1.0,0.0,0.0,0.23255813953488372,0.0,1.0062251235779802,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,2.0,17.30101079300947,17.581330357982324,1.0,0.0,0.0,0.18272425249169436,0.0,1.0162024963932232,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,3.0,31.36450361488262,30.211960198800725,1.0,0.0,0.0,0.18272425249169436,0.0,0.9632532550097491,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,4.0,62.73679616003017,61.565961749354486,1.0,0.0,0.0,0.6146179401993356,0.0,0.9813373573032149,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,5.0,16.57515364450345,15.034012876207685,1.0,0.0,0.0,0.18272425249169436,0.0,0.9070210266915486,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,6.0,111.08134747207056,106.5770710551238,1.0,0.0,0.0,0.4983388704318937,0.0,0.9594506501815772,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,7.0,35.0392930318865,35.73998116339181,1.0,0.0,0.0,0.2823920265780731,0.0,1.0199972108703126,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,8.0,28.69479290701712,26.989484823105844,1.0,0.0,0.0,0.23255813953488372,0.0,0.9405708175195,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,9.0,95.56361905257742,73.64644973553308,1.0,0.0,0.0,0.8305647840531561,0.0,0.77065362808219,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,10.0,12.724498255297792,12.536889631715763,1.0,0.0,0.0,0.11627906976744186,0.0,0.9852561083495831,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,11.0,49.45512569386176,49.50395737570304,1.0,0.0,0.0,0.5980066445182725,0.0,1.0009873937464755,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,12.0,20.374110750681776,21.050826511900162,1.0,0.0,0.0,0.4485049833887043,0.0,1.0332144931133125,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,13.0,35.60208486095949,41.20069970542934,1.0,0.0,0.0,0.6013289036544851,0.0,1.1572552525037423,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,14.0,44.48323781746124,44.31419115284955,1.0,0.0,0.0,0.7009966777408638,0.0,0.9961997670829319,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,15.0,56.087322905561074,54.719200271049814,1.0,0.0,0.0,0.39867109634551495,0.0,0.9756072751624305,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
RL,503.0,16.0,39.20735099205247,43.17087884249532,1.0,0.0,0.0,0.5647840531561462,0.0,1.1010914471433246,0.9651060575152205,0.9842249789236115,0.40963455149501665,0.00020764119601328904,1,1,1
