episode,environment_steps,epsilon,episode_reward,moving_average_reward_20,mean_abs_td_error,visited_states,state_coverage_pct,visited_full_states,full_state_coverage_pct,greedy_policy_changes,mean_kp,mean_ki,final_kp,final_ki,validation_baseline_objective,validation_learned_objective,deployment_accepted,checkpoint_validation_objective,best_checkpoint_validation_objective,fit_scenarios,validation_scenarios
567.0,136080.0,0.06133333333333332,-50.56933487080238,-117.14783311341534,1.6806099316727432,25.0,100.0,47.0,62.66666666666667,0.0,0.4698629750331311,0.0024215661572218367,0.44631548464749204,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
568.0,136320.0,0.061,-474.7939952275385,-130.6467970845978,9.260261423523959,25.0,100.0,47.0,62.66666666666667,7.0,0.4677635302060749,0.00281698915547034,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
569.0,136560.0,0.060666666666666674,-106.22542350251895,-134.46711986564813,2.34737325173214,25.0,100.0,47.0,62.66666666666667,3.0,0.44684690974221947,0.0025212844536075534,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
570.0,136800.0,0.06033333333333332,-144.24453218767772,-136.4673921902312,3.434738427943478,25.0,100.0,47.0,62.66666666666667,6.0,0.3903259960399774,0.00259516998698216,0.3381177913996152,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
571.0,137040.0,0.06,-88.88136538423578,-131.71735529165807,1.8013662444748366,25.0,100.0,47.0,62.66666666666667,0.0,0.410543611218031,0.0025299897142346452,0.45003478035288785,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
572.0,137280.0,0.05966666666666667,-83.74372302785794,-132.9129657104791,1.973982463335175,25.0,100.0,47.0,62.66666666666667,0.0,0.4323573247672548,0.0025925834745681667,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
573.0,137520.0,0.05933333333333332,-85.07063254501713,-128.81713037976434,2.960927427770896,25.0,100.0,47.0,62.66666666666667,5.0,0.40676337175308924,0.002550055669928688,0.44631548464749204,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
574.0,137760.0,0.059,-146.99613824626203,-134.25901661038208,5.300619417737475,25.0,100.0,47.0,62.66666666666667,7.0,0.44751575060305804,0.0029564095684840434,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
575.0,138000.0,0.05866666666666667,-250.64530278028823,-145.52665632910532,5.160275884789435,25.0,100.0,47.0,62.66666666666667,5.0,0.4906411614267642,0.0030391537208433526,0.5860708384259996,0.003071134579169686,nan,nan,nan,45.68344264945208,41.76948651988671,38.0,10.0
576.0,138240.0,0.05833333333333332,-166.45763544166596,-140.91845357574874,5.709868883643204,25.0,100.0,47.0,62.66666666666667,6.0,0.43765040015801865,0.002704180112689138,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
577.0,138480.0,0.057999999999999996,-60.959480511236684,-136.03494662010934,1.6340744924841832,25.0,100.0,47.0,62.66666666666667,3.0,0.5512251608250641,0.0030316724611078906,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
578.0,138720.0,0.05766666666666667,-42.37682016118117,-137.2923840160482,1.8048462402092487,25.0,100.0,47.0,62.66666666666667,4.0,0.53049404136721,0.0028558327651280746,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
579.0,138960.0,0.05733333333333332,-199.99748751849208,-143.82332015287906,4.302816567234607,25.0,100.0,47.0,62.66666666666667,4.0,0.4879755347189884,0.002964205115733969,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
580.0,139200.0,0.056999999999999995,-201.59224958592833,-141.90476826330854,4.110478934309555,25.0,100.0,47.0,62.66666666666667,7.0,0.5023594477880654,0.0027076379912797173,0.3381177913996152,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
581.0,139440.0,0.05666666666666667,-57.17854803227139,-132.47646938610904,2.948694798508267,25.0,100.0,47.0,62.66666666666667,3.0,0.47327991359964816,0.0026854811294692656,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
582.0,139680.0,0.056333333333333346,-107.00009941045728,-132.89842993100257,2.30901755773391,25.0,100.0,47.0,62.66666666666667,3.0,0.5564738196539257,0.003061071799953356,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
583.0,139920.0,0.055999999999999994,-72.28046076636781,-133.4638356063028,2.6238085224957834,25.0,100.0,47.0,62.66666666666667,3.0,0.43361054427283624,0.002981080877961306,0.4050313023175991,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
584.0,140160.0,0.05566666666666667,-146.0269451163965,-137.64059006969262,3.0553049886099983,25.0,100.0,47.0,62.66666666666667,5.0,0.5059945221589238,0.0031634775634253195,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
585.0,140400.0,0.055333333333333345,-71.27823368014889,-131.98944757799694,2.716745117877624,25.0,100.0,47.0,62.66666666666667,0.0,0.4446741810546709,0.002724657708159031,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
586.0,140640.0,0.05499999999999999,-141.36925661431795,-134.88438323053313,2.958384009239683,25.0,100.0,47.0,62.66666666666667,3.0,0.5554298527964967,0.0031310720595976115,0.42724564121255376,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
587.0,140880.0,0.05466666666666667,-11.935149978999176,-132.95267398594297,0.6404640364159714,25.0,100.0,47.0,62.66666666666667,1.0,0.47983329854431417,0.0023923135939458323,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
588.0,141120.0,0.054333333333333345,-87.30758699930627,-113.57835357453136,2.102660030673632,25.0,100.0,47.0,62.66666666666667,3.0,0.4620884136237137,0.002596051515072361,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
589.0,141360.0,0.05399999999999999,-49.738887682001625,-110.7540267835055,1.6436022558454662,25.0,100.0,47.0,62.66666666666667,1.0,0.5029437341159257,0.002713889893456207,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
590.0,141600.0,0.05366666666666667,-316.2666261017591,-119.35513147920956,6.844640170541208,25.0,100.0,47.0,62.66666666666667,5.0,0.5085350132000442,0.0031307207494519645,0.5744080287413224,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
591.0,141840.0,0.053333333333333344,-163.25657321280292,-123.07389187063794,3.8481217595147874,25.0,100.0,47.0,62.66666666666667,4.0,0.43427624125661307,0.0025351653156468657,0.3976670968209155,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
592.0,142080.0,0.05299999999999999,-28.768360992135044,-120.32512376885177,1.3777034666167716,25.0,100.0,47.0,62.66666666666667,0.0,0.44853275564952416,0.002492489421508156,0.44631548464749204,0.0027640211212527173,nan,nan,nan,nan,41.76948651988671,38.0,10.0
593.0,142320.0,0.05266666666666667,-68.00851551507108,-119.47201791735446,1.6818543170575264,25.0,100.0,47.0,62.66666666666667,2.0,0.4812484558092221,0.0027002987913877234,0.4229731848004283,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
594.0,142560.0,0.05233333333333334,-218.6102207519286,-123.05272204263778,6.741361184783759,25.0,100.0,47.0,62.66666666666667,5.0,0.429805946332594,0.0026752564484675834,0.40168393618274284,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
595.0,142800.0,0.05199999999999999,-65.18295222235122,-113.77960451474095,1.6150181600940272,25.0,100.0,47.0,62.66666666666667,0.0,0.48046613295172297,0.002741890166339757,0.4959060940527689,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
596.0,143040.0,0.051666666666666666,-167.80888587186558,-113.84716703625095,3.535949885735137,25.0,100.0,47.0,62.66666666666667,4.0,0.41916133419364376,0.002562080750379277,0.3976670968209155,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
597.0,143280.0,0.05133333333333334,-54.224996402346136,-113.51044283080641,1.491210862680106,25.0,100.0,47.0,62.66666666666667,0.0,0.475629310045731,0.00254971684434313,0.3936904258527063,0.0025127464738661062,nan,nan,nan,nan,41.76948651988671,38.0,10.0
598.0,143520.0,0.05099999999999999,-215.28866889438333,-122.15603526746652,4.31739127747877,25.0,100.0,47.0,62.66666666666667,5.0,0.4763320565500229,0.0028674587362062325,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
599.0,143760.0,0.050666666666666665,-84.16002454297393,-116.36416211869061,1.6753171086133676,25.0,100.0,47.0,62.66666666666667,0.0,0.40235042626681133,0.0026601360603347585,0.45003478035288785,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
600.0,144000.0,0.05033333333333334,-65.43076004038326,-109.55608764141334,2.152699724138205,25.0,100.0,47.0,62.66666666666667,1.0,0.4290649433194596,0.002871939140581701,0.3719295705395767,0.002538127751379905,nan,nan,nan,47.967159830260876,41.76948651988671,38.0,10.0
601.0,144240.0,0.04999999999999999,-50.03809283153538,-109.19906488137653,1.6076662031378393,25.0,100.0,47.0,62.66666666666667,2.0,0.5022448634254245,0.002695117536616408,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
602.0,144480.0,0.049666666666666665,-109.2432159963978,-109.3112207106736,4.047355451663554,25.0,100.0,47.0,62.66666666666667,3.0,0.41375844555699626,0.0027641433808154887,0.49503825838817667,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
603.0,144720.0,0.04933333333333334,-353.54251615773546,-123.37432348024197,6.964885001508698,25.0,100.0,47.0,62.66666666666667,6.0,0.45685067912804317,0.003182519830675193,0.3507781694347614,0.002925738469014972,nan,nan,nan,nan,41.76948651988671,38.0,10.0
604.0,144960.0,0.04899999999999999,-199.241382465597,-126.03504534770198,7.114550530264093,25.0,100.0,47.0,62.66666666666667,9.0,0.4118499914435693,0.002602599080501036,0.36516721471158436,0.0030404232333779892,nan,nan,nan,nan,41.76948651988671,38.0,10.0
605.0,145200.0,0.048666666666666664,-60.376376344465015,-125.48995248091778,1.2122701828802755,25.0,100.0,47.0,62.66666666666667,0.0,0.4711175939706824,0.002781741515217335,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
606.0,145440.0,0.04833333333333334,-42.62486054795529,-120.55273267759966,1.0854252187588314,25.0,100.0,47.0,62.66666666666667,1.0,0.44396586772747687,0.0027494773705205662,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
607.0,145680.0,0.04799999999999999,-255.8429195593627,-132.74812115661783,5.026915468739253,25.0,100.0,47.0,62.66666666666667,6.0,0.3941819476860639,0.003152954912199903,0.4057413496795382,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
608.0,145920.0,0.04766666666666666,-42.00454829421287,-130.48296922136316,0.8638901636993411,25.0,100.0,47.0,62.66666666666667,2.0,0.4419538311715898,0.0027335708900829495,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
609.0,146160.0,0.04733333333333334,-231.19151430959872,-139.55560055274302,6.289004859976157,25.0,100.0,47.0,62.66666666666667,6.0,0.4025998315345183,0.002814479838032704,0.3381177913996152,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
610.0,146400.0,0.046999999999999986,-92.59573148584599,-128.37205582194738,2.031918753434269,25.0,100.0,47.0,62.66666666666667,1.0,0.4363752442275826,0.0027666013908979486,0.5221891170375658,0.0025127464738661062,nan,nan,nan,nan,41.76948651988671,38.0,10.0
611.0,146640.0,0.04666666666666666,-145.6607054365365,-127.49226243313406,3.5832846279039363,25.0,100.0,47.0,62.66666666666667,5.0,0.49517115746451834,0.0025142732602591775,0.5274637545833997,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
612.0,146880.0,0.04633333333333334,-220.94792100956525,-137.10124043400555,7.458028969558832,25.0,100.0,47.0,62.66666666666667,8.0,0.44127528492311097,0.0027194969836365174,0.4057413496795382,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
613.0,147120.0,0.04600000000000001,-88.08363091480217,-138.1049962039921,1.8841134000685382,25.0,100.0,47.0,62.66666666666667,3.0,0.5088076358348822,0.0025144778807855987,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
614.0,147360.0,0.04566666666666666,-43.85873256681791,-129.36742179473654,0.8097906588319906,25.0,100.0,47.0,62.66666666666667,1.0,0.4859292711662622,0.002662395062934682,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
615.0,147600.0,0.04533333333333334,-36.33939692456693,-127.92524402984732,1.14073929354404,25.0,100.0,47.0,62.66666666666667,0.0,0.5329825883119111,0.0024586510238114433,0.4057413496795382,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
616.0,147840.0,0.04500000000000001,-53.096002156532876,-122.18959984408073,3.4980191198049506,25.0,100.0,47.0,62.66666666666667,2.0,0.3869193646656055,0.0027918114124275517,0.45003478035288785,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
617.0,148080.0,0.04466666666666666,-126.67375998308997,-125.81203802311788,2.7539318962721473,25.0,100.0,47.0,62.66666666666667,1.0,0.4596208893471105,0.0029187265933717076,0.4057413496795382,0.0025127464738661062,nan,nan,nan,nan,41.76948651988671,38.0,10.0
618.0,148320.0,0.044333333333333336,-169.07693203497183,-123.50145118014734,3.5965636000426744,25.0,100.0,47.0,62.66666666666667,5.0,0.3885512743999214,0.0027957114729115465,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
619.0,148560.0,0.04400000000000001,-127.80246412357612,-125.68357315917744,5.515625093288322,25.0,100.0,47.0,62.66666666666667,3.0,0.4044379102352758,0.0027056204633339187,0.4091225275935344,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
620.0,148800.0,0.04366666666666666,-163.81416736964826,-130.6027435256407,4.0731852982169015,25.0,100.0,47.0,62.66666666666667,3.0,0.41422094941708393,0.003226014461044501,0.3719295705395767,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
621.0,149040.0,0.043333333333333335,-97.2928156717407,-132.96547966765098,3.502097472437592,25.0,100.0,47.0,62.66666666666667,5.0,0.41680795438420853,0.0026620812260019894,0.45003478035288785,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
622.0,149280.0,0.04300000000000001,-143.49662296336558,-134.67815001599936,2.80933475384456,25.0,100.0,47.0,62.66666666666667,2.0,0.42909888431594884,0.0028922452842401053,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
623.0,149520.0,0.04266666666666666,-46.53558456655078,-119.32780343644012,1.8877866642881933,25.0,100.0,47.0,62.66666666666667,1.0,0.39600063632519805,0.002574828208586974,0.45003478035288785,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
624.0,149760.0,0.042333333333333334,-99.09348675716716,-114.32040865101865,1.9444766617315477,25.0,100.0,47.0,62.66666666666667,3.0,0.5074185352418822,0.0025191603398133865,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
625.0,150000.0,0.04200000000000001,-74.31555382505711,-115.01736752504826,1.7885086429254178,25.0,100.0,47.0,62.66666666666667,2.0,0.41934571625188005,0.002643380416099265,0.5274637545833997,0.0023073888648908226,nan,nan,nan,44.846277614198705,41.76948651988671,38.0,10.0
626.0,150240.0,0.04166666666666666,-43.263449879298534,-115.04929699161542,1.645204602857395,25.0,100.0,47.0,62.66666666666667,0.0,0.37202832911114797,0.0024690081553433844,0.3381177913996152,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
627.0,150480.0,0.04133333333333333,-247.75240858519246,-114.64477144290689,5.515625397789045,25.0,100.0,47.0,62.66666666666667,6.0,0.4277498505825415,0.0026346584209043966,0.4057413496795382,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
628.0,150720.0,0.04100000000000001,-61.860246684729425,-115.63755636243272,2.152896485714138,25.0,100.0,47.0,62.66666666666667,3.0,0.5164268854105946,0.0026109275029133744,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
629.0,150960.0,0.040666666666666657,-211.1914767793693,-114.63755448592124,4.068994462707173,25.0,100.0,47.0,62.66666666666667,4.0,0.45434316178034956,0.0028453937398787293,0.5860708384259996,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
630.0,151200.0,0.04033333333333333,-46.862256042820306,-112.35088071376995,1.6641632518365468,25.0,100.0,47.0,62.66666666666667,3.0,0.4626369798797625,0.002798828824944749,0.5274637545833997,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
631.0,151440.0,0.04000000000000001,-45.03931219117203,-107.31981105150173,1.1527571418776856,25.0,100.0,47.0,62.66666666666667,0.0,0.3743114721940633,0.0024808596416360175,0.4091225275935344,0.003071134579169686,nan,nan,nan,nan,41.76948651988671,38.0,10.0
632.0,151680.0,0.039666666666666656,-37.51333120158207,-98.14808156110259,1.061706382594701,25.0,100.0,47.0,62.66666666666667,0.0,0.4953521444045259,0.002437805367770533,0.4091225275935344,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
633.0,151920.0,0.03933333333333333,-71.26016132144629,-97.30690808143478,2.477582475195427,25.0,100.0,47.0,62.66666666666667,2.0,0.40322652816479704,0.0025217260621986396,0.4959060940527689,0.002538127751379905,nan,nan,nan,nan,41.76948651988671,38.0,10.0
634.0,152160.0,0.03900000000000001,-98.27461275946682,-100.02770209106724,2.479967230493984,25.0,100.0,47.0,62.66666666666667,0.0,0.4104984791613133,0.002597684021748143,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
635.0,152400.0,0.038666666666666655,-78.31463979541374,-102.12646423460959,3.3698829961452774,25.0,100.0,47.0,62.66666666666667,2.0,0.45046990578226814,0.0029087082987539633,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
636.0,152640.0,0.03833333333333333,-33.86226567582464,-101.16477741057416,1.0208323886205222,25.0,100.0,47.0,62.66666666666667,0.0,0.47849302779568875,0.0028548008495523866,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
637.0,152880.0,0.038000000000000006,-78.16949566969502,-98.7395641949044,2.184073636204868,25.0,100.0,47.0,62.66666666666667,2.0,0.4481111418653317,0.0027739077697856926,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
638.0,153120.0,0.037666666666666654,-98.19160968340672,-95.19529807732616,2.888765533269183,25.0,100.0,47.0,62.66666666666667,1.0,0.4252944197913518,0.0027045528956979484,0.44631548464749204,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
639.0,153360.0,0.03733333333333333,-263.10470313154906,-101.9604100277248,4.849185287926167,25.0,100.0,47.0,62.66666666666667,4.0,0.40841576748790037,0.002551047270293375,0.45082372186615355,0.003071134579169686,nan,nan,nan,nan,41.76948651988671,38.0,10.0
640.0,153600.0,0.037000000000000005,-51.341417892769485,-96.33677255388086,1.2165119659234607,25.0,100.0,47.0,62.66666666666667,5.0,0.4480579645888971,0.002932969576058063,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
641.0,153840.0,0.03666666666666665,-35.972982375504024,-93.27078088906902,2.9126963846517486,25.0,100.0,47.0,62.66666666666667,2.0,0.4733334442205394,0.002972428921978011,0.5860708384259996,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
642.0,154080.0,0.03633333333333333,-74.09680866259107,-89.8007901740303,1.8437390072366202,25.0,100.0,47.0,62.66666666666667,1.0,0.4282999112704595,0.0029979641621673825,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
643.0,154320.0,0.036000000000000004,-56.369246833625276,-90.29247328738401,1.4154258290966044,25.0,100.0,47.0,62.66666666666667,0.0,0.4340760902068695,0.0029148616048582793,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
644.0,154560.0,0.03566666666666668,-59.618407422487294,-88.31871932065003,1.1665328439182943,25.0,100.0,47.0,62.66666666666667,1.0,0.42809086524984624,0.0030318628783739658,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
645.0,154800.0,0.03533333333333333,-334.52921542580106,-101.32940240068723,6.471746383366939,25.0,100.0,47.0,62.66666666666667,7.0,0.3953034776893271,0.002990728858935917,0.3719295705395767,0.0024670601743412685,nan,nan,nan,nan,41.76948651988671,38.0,10.0
646.0,155040.0,0.035,-242.7032266157315,-111.3013912375089,7.09274701156069,25.0,100.0,47.0,62.66666666666667,7.0,0.4618439199039543,0.003098622107256316,0.45082372186615355,0.00233803292722322,nan,nan,nan,nan,41.76948651988671,38.0,10.0
647.0,155280.0,0.03466666666666668,-296.3893598535987,-113.73323880092919,6.2565872582736075,25.0,100.0,47.0,62.66666666666667,7.0,0.45403357267759925,0.002739683616729605,0.3381177913996152,0.0027640211212527173,nan,nan,nan,nan,41.76948651988671,38.0,10.0
648.0,155520.0,0.03433333333333333,-200.28953570388035,-120.65470325188676,4.716057162786236,25.0,100.0,47.0,62.66666666666667,6.0,0.40677307855135064,0.0025718902023335417,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
649.0,155760.0,0.034,-48.673071807127805,-112.52878300327465,1.1091290795683946,25.0,100.0,47.0,62.66666666666667,3.0,0.4002272120314629,0.0027044518236810093,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
650.0,156000.0,0.03366666666666668,-102.00655430869107,-115.2859979165682,2.4666088139941147,25.0,100.0,47.0,62.66666666666667,1.0,0.4372911912362429,0.0030338159612692387,0.5274637545833997,0.0027688666378689877,nan,nan,nan,48.338169380949374,41.76948651988671,38.0,10.0
651.0,156240.0,0.033333333333333326,-99.39822347935873,-118.00394348097754,3.538602974428933,25.0,100.0,47.0,62.66666666666667,5.0,0.4320640985932546,0.0028023403283517615,0.5292949058686386,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
652.0,156480.0,0.033,-76.91303595379622,-119.97392871858824,1.6744865795850365,25.0,100.0,47.0,62.66666666666667,2.0,0.40663077698275973,0.002834950190865326,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
653.0,156720.0,0.03266666666666668,-73.96738846267094,-120.10929007564948,2.333690035025215,25.0,100.0,47.0,62.66666666666667,1.0,0.4037174537368217,0.002527444373466283,0.36088289036498084,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
654.0,156960.0,0.032333333333333325,-223.3074967415324,-126.36093427475275,4.65582897098172,25.0,100.0,47.0,62.66666666666667,7.0,0.4193079167960378,0.002852091798706847,0.4057413496795382,0.002681926929930391,nan,nan,nan,nan,41.76948651988671,38.0,10.0
655.0,157200.0,0.032,-145.918673043729,-129.7411359371685,5.651846173759663,25.0,100.0,47.0,62.66666666666667,7.0,0.43115683520085035,0.0028296912670774284,0.4057413496795382,0.0027688666378689877,nan,nan,nan,nan,41.76948651988671,38.0,10.0
656.0,157440.0,0.031666666666666676,-34.06052335136421,-129.7510488209455,1.377213117871129,25.0,100.0,47.0,62.66666666666667,0.0,0.42071133998354426,0.00267890667058618,0.3381177913996152,0.002491979974082089,nan,nan,nan,nan,41.76948651988671,38.0,10.0
657.0,157680.0,0.031333333333333324,-79.39055002826656,-129.8121015388741,2.373439136673006,25.0,100.0,47.0,62.66666666666667,4.0,0.40736724496369314,0.002916064034477754,0.3381177913996152,0.002467060174341268,nan,nan,nan,nan,41.76948651988671,38.0,10.0
658.0,157920.0,0.031,-127.15200466566117,-131.2601212879868,2.9310484736613724,25.0,100.0,47.0,62.66666666666667,3.0,0.4171324662312004,0.002763158112310412,0.4091225275935344,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
659.0,158160.0,0.030666666666666675,-118.22243262012618,-124.01600776241564,2.6584173472829704,25.0,100.0,47.0,62.66666666666667,3.0,0.4394117444024621,0.0027022932726848813,0.4229731848004283,0.002791940526517896,nan,nan,nan,nan,41.76948651988671,38.0,10.0
660.0,158400.0,0.030333333333333323,-138.9061510756836,-128.39424442156138,2.94017436477332,25.0,100.0,47.0,62.66666666666667,3.0,0.40810602341449576,0.0027660764278841185,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
661.0,158640.0,0.03,-98.24363039246201,-131.50777682240926,2.2325631037441593,25.0,100.0,47.0,62.66666666666667,3.0,0.38262517479322167,0.003191986141208908,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
662.0,158880.0,0.03,-108.16031147893435,-133.21095196322642,4.590930053471989,25.0,100.0,47.0,62.66666666666667,3.0,0.3784843596122931,0.003061009277262773,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
663.0,159120.0,0.03,-142.86122238384058,-137.53555074073716,3.108482978918642,25.0,100.0,47.0,62.66666666666667,6.0,0.3854619931596374,0.0028581197265511557,0.45082372186615355,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
664.0,159360.0,0.03,-49.587818271006135,-137.03402128316313,1.0200821260688766,25.0,100.0,47.0,62.66666666666667,4.0,0.4214422300380927,0.002669889269685441,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
665.0,159600.0,0.03,-65.34727944962198,-123.57492448435417,1.579694765824135,25.0,100.0,47.0,62.66666666666667,1.0,0.38947177900864977,0.0028588435871260815,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
666.0,159840.0,0.03,-60.1393436803742,-114.44673033758629,1.7512930142680903,25.0,100.0,47.0,62.66666666666667,4.0,0.35732747471777976,0.0031326014957063233,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
667.0,160080.0,0.03,-55.78419649478695,-102.41647216964573,1.647563773740537,25.0,100.0,47.0,62.66666666666667,3.0,0.3834272107162931,0.003018372399290585,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
668.0,160320.0,0.03,-78.20084909773884,-96.31203783933866,2.759048579833642,25.0,100.0,47.0,62.66666666666667,0.0,0.38744924760602556,0.0025183620815160345,0.4091225275935344,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
669.0,160560.0,0.03,-190.64637201315227,-103.41070284963988,5.670079866142157,25.0,100.0,47.0,62.66666666666667,4.0,0.41374867503292334,0.0027650853473228675,0.45082372186615355,0.0023073888648908226,nan,nan,nan,nan,41.76948651988671,38.0,10.0
670.0,160800.0,0.03,-36.06676020220075,-100.11371314431537,1.2783935703696383,25.0,100.0,47.0,62.66666666666667,1.0,0.3743313433099795,0.002991513639797168,0.3381177913996152,0.003076518486521097,nan,nan,nan,nan,41.76948651988671,38.0,10.0
